lat,lon,stop_sequence,shape_dist
40.76775000000001,-74.21699000000001,9,1.923
40.7769,-74.20238,11,2.215
40.88822,-74.2522,31,5.455
40.72487,-74.23711,32,5.65
40.69856,-74.26736000000001,53,8.836
40.77279,-74.21140000000001,6,1.343
40.76107,-74.22286000000001,16,3.217
40.71619,-74.24866,42,7.294
40.76439000000001,-74.21522,12,2.326
40.67663,-74.2278,57,9.516
40.77094,-74.21335,7,1.585
40.72128,-74.24181,38,6.747
40.7007,-74.28526000000001,59,10.614
40.78609,-74.20399,2,0.716
40.7638,-74.22306,24,4.432
40.69787,-74.25883,51,8.553
40.7633,-74.21385000000001,13,2.414
40.72128,-74.24181,38,6.747
40.72416,-74.22024,35,6.255
40.64672,-74.36164000000001,56,9.538
40.62778,-74.24582000000001,78,14.015
40.7769,-74.20238,11,2.215
40.72466,-74.24169,37,6.53
40.6893,-74.24681000000001,62,10.437
40.72902000000001,-74.16564000000001,30,5.305
40.64801000000001,-74.36426,55,9.329
40.75294,-74.22338,20,3.7
40.71453,-74.25030000000001,43,7.457
40.63197,-74.25497,81,14.511
40.69391,-74.15504,29,5.155
40.76439000000001,-74.21522,12,2.326
40.72515000000001,-74.23373000000001,36,6.366
40.76942,-74.21498000000001,8,1.76
40.72062,-74.24278000000001,39,6.834
40.65569,-74.37464,65,11.424
40.76775000000001,-74.21699000000001,9,1.923
40.72416,-74.22024,35,6.255
40.67663,-74.2278,57,9.516
40.76023,-74.20972,15,2.625
40.71944000000001,-74.24461000000001,40,7.099
40.71114,-74.26187,66,11.375
40.75073,-74.2166,17,3.31
40.76552,-74.22134000000001,25,4.575
40.74664000000001,-74.22707000000001,23,4.268
40.73772,-74.23199000000001,26,4.695
40.77279,-74.21140000000001,6,1.343
40.72902000000001,-74.16564000000001,30,5.305
40.74203000000001,-74.17162,34,4.296
40.72932,-74.19252,17,2.348
40.20544,-74.75826,37,5.035
40.73129,-74.18537,26,3.448
40.74057000000001,-74.20258000000001,15,1.982
40.70079,-74.13294,7,0.662
40.74282,-74.20046,13,1.65
40.73817,-74.17381,32,4.004
40.81594,-74.44316,9,0.944
40.74744,-74.17619,1,0.0
40.73129,-74.18537,26,3.448
40.71595000000001,-74.12866000000001,29,3.658
40.74057000000001,-74.20258000000001,15,1.982
40.7544,-74.19894000000001,4,0.355
40.71256,-74.17063,2,0.107
40.71371000000001,-74.12999,30,3.762
40.73407,-74.18858,22,3.009
40.72937,-74.19228000000001,13,2.136
40.20544,-74.75826,32,4.639
40.74265,-74.19147000000001,8,0.76
40.7317,-74.18716,27,3.545
40.72932,-74.19252,12,1.952
40.72300000000001,-74.19315,11,1.959
40.75491,-74.20135,29,4.794
40.74697,-74.19749,21,3.574
40.74281000000001,-74.19955,23,3.904
40.74041,-74.20073000000001,24,4.082
40.74137,-74.18737,6,0.876
40.71704,-74.03417,30,4.07
40.77679000000001,-74.19811,33,5.322
40.74697,-74.19749,21,3.574
40.74282,-74.18659000000001,10,1.829
40.74492,-74.19852,22,3.753
40.7338,-74.24614000000001,12,2.093
40.73323000000001,-74.21008,15,2.493
40.73365,-74.21187,16,2.647
40.75491,-74.20135,29,4.794
40.73245,-74.18130000000001,6,1.317
40.78299000000001,-74.16613000000001,4,1.067
40.74852000000001,-74.22596,22,4.098
40.66333,-74.27822,69,12.64
40.78112,-74.20638000000001,3,0.96
40.88822,-74.2522,31,5.455
40.71818,-74.23572,47,8.059
40.7638,-74.22306,24,4.432
40.71753,-74.23627,46,7.932
40.76942,-74.21498000000001,8,1.76
40.76439000000001,-74.21522,12,2.326
40.71944000000001,-74.24461000000001,40,7.099
40.77279,-74.21140000000001,6,1.343
40.76552,-74.22134000000001,25,4.575
40.72128,-74.24181,38,6.747
40.78154000000001,-74.2089,4,1.074
40.69244,-74.15081,28,5.063
40.68072,-74.23322,56,9.262
40.75762,-74.21914000000001,19,3.564
40.71619,-74.24866,42,7.294
40.74664000000001,-74.22707000000001,23,4.268
40.64801000000001,-74.36426,55,9.329
40.72416,-74.22024,35,6.255
40.65162,-74.33794,53,8.925
40.6662,-74.27996,70,12.813
40.7633,-74.21385000000001,13,2.414
40.71469,-74.25314,44,7.603
40.6858,-74.2393,59,9.936
40.6893,-74.24681000000001,62,10.437
40.71114,-74.26187,66,11.375
40.7104,-74.26037000000001,67,11.649
40.75073,-74.2166,17,3.31
40.70983,-74.25958,69,12.592
40.76552,-74.22134000000001,25,4.575
40.8736,-74.65477,58,10.481
40.69979,-74.38114,84,15.095
40.76552,-74.22134000000001,25,4.575
40.71619,-74.24866,42,7.294
40.69814,-74.30124,70,12.701
40.6486,-74.34774,57,9.701
40.78154000000001,-74.2089,4,1.074
40.76107,-74.22286000000001,16,3.217
40.71413,-74.27299000000001,49,8.396
40.76942,-74.21498000000001,8,1.76
40.72902000000001,-74.16564000000001,30,5.305
40.6486,-74.34774,57,9.701
40.64427000000001,-74.25567000000001,82,14.585
40.66333,-74.27822,69,12.64
40.76023,-74.20972,15,2.625
40.71619,-74.24866,42,7.294
40.68072,-74.23322,56,9.262
40.77279,-74.21140000000001,6,1.343
40.69106,-74.14679000000001,27,4.884
40.75294,-74.22338,20,3.7
40.71944000000001,-74.24461000000001,40,7.099
40.78112,-74.20638000000001,3,0.96
40.75073,-74.2166,17,3.31
40.71818,-74.23572,47,8.059
40.7633,-74.21385000000001,13,2.414
40.75294,-74.22338,20,3.7
40.72466,-74.24169,37,6.53
40.78609,-74.20399,2,0.716
40.72902000000001,-74.16564000000001,30,5.305
40.78627,-74.19382,1,0.0
40.78154000000001,-74.2089,4,1.074
40.72389,-74.23811,33,5.926
40.64672,-74.36164000000001,56,9.515
40.7769,-74.20238,11,2.215
40.72534,-74.22556,34,6.061
40.77279,-74.21140000000001,6,1.343
40.72416,-74.22024,35,6.255
40.75377,-74.23394,3,0.19
40.75077,-74.19374,28,3.611
40.71469,-74.25314,44,7.603
40.72932,-74.19252,17,2.348
40.71371000000001,-74.12999,30,3.762
40.74747,-74.19926000000001,14,1.834
40.71704,-74.03417,35,4.465
40.69486000000001,-74.17799000000001,36,4.717
40.7317,-74.18716,27,3.545
40.73883,-74.20911000000001,16,2.099
40.73352000000001,-74.21114,10,1.068
40.71371000000001,-74.12999,30,3.762
40.72937,-74.19228000000001,18,2.532
40.76442,-74.1945,6,0.564
40.73195,-74.18945000000001,23,3.111
40.74131000000001,-74.17207,33,4.129
40.72988,-74.19463,19,2.654
40.73352000000001,-74.21114,10,1.068
40.74137,-74.18737,11,1.272
40.74744,-74.17619,1,0.0
40.72937,-74.19228000000001,18,2.532
40.72988,-74.19463,14,2.259
40.72932,-74.19252,12,1.952
40.73352000000001,-74.21114,5,0.673
40.69486000000001,-74.17799000000001,31,4.321
40.73061000000001,-74.18239000000001,20,2.916
40.7338,-74.24614000000001,12,2.093
40.75459,-74.19916,30,4.937
40.73129,-74.18537,21,3.052
40.73323000000001,-74.21008,15,2.493
40.21866,-74.75487000000001,3,0.728
40.74116,-74.18539000000001,2,0.412
40.71045,-74.22362000000001,25,4.319
40.78201000000001,-74.16288,5,1.227
40.71045,-74.22362000000001,25,4.319
40.75116000000001,-74.17694,7,1.397
40.74501,-74.18923000000001,9,1.731
40.70951,-74.22199,26,4.418
40.74697,-74.19749,21,3.574
40.71664000000001,-74.03534,1,0.0
40.75491,-74.20135,29,4.794
40.76775000000001,-74.21699000000001,9,1.923
40.72487,-74.23711,32,5.65
40.71818,-74.23572,47,8.059
40.77094,-74.21335,7,1.585
40.71413,-74.27299000000001,49,8.396
40.88822,-74.2522,31,5.455
40.64795,-74.36389000000001,50,8.576
40.66313,-74.27826,72,13.159
40.63197,-74.25497,81,14.511
40.76185,-74.21192,14,2.522
40.71777,-74.24683,41,7.168
40.72416,-74.22024,35,6.255
40.7007,-74.28526000000001,59,10.614
40.62927000000001,-74.24908,79,14.163
40.70376,-74.29285,62,11.043
40.78627,-74.19382,1,0.0
40.76552,-74.22134000000001,25,4.575
40.77843,-74.20564,10,2.059
40.72534,-74.22556,34,6.061
40.6486,-74.34774,57,9.701
40.70466,-74.29489000000001,63,11.266
40.77484,-74.20945,5,1.268
40.72902000000001,-74.16564000000001,30,5.305
40.88822,-74.2522,31,5.455
40.69787,-74.25883,51,8.553
40.7633,-74.21385000000001,13,2.414
40.7769,-74.20238,11,2.215
40.68072,-74.23322,56,9.262
40.77484,-74.20945,5,1.268
40.88822,-74.2522,31,5.455
40.8736,-74.65477,58,10.481
40.69979,-74.38114,84,15.095
40.74664000000001,-74.22707000000001,23,4.268
40.69788,-74.25482000000001,50,8.459
40.78112,-74.20638000000001,3,0.96
40.72515000000001,-74.23373000000001,36,6.366
40.72534,-74.22556,34,6.061
40.64801000000001,-74.36426,55,9.329
40.62715,-74.24446,77,13.953
40.76775000000001,-74.21699000000001,9,1.923
40.72416,-74.22024,35,6.255
40.77843,-74.20564,10,2.059
40.69106,-74.14679000000001,27,4.884
40.65031,-74.34768000000001,54,9.13
40.75762,-74.21914000000001,19,3.564
40.71944000000001,-74.24461000000001,40,7.099
40.66435000000001,-74.26452,73,13.348
40.66435000000001,-74.26452,73,13.348
40.7769,-74.20238,11,2.215
40.72534,-74.22556,34,6.061
40.77279,-74.21140000000001,6,1.343
40.72515000000001,-74.23373000000001,36,6.366
40.70466,-74.29489000000001,63,11.266
40.77094,-74.21335,7,1.585
40.72534,-74.22556,34,6.061
40.68072,-74.23322,56,9.262
40.7633,-74.21385000000001,13,2.414
40.72466,-74.24169,37,6.53
40.71077,-74.26131000000001,65,11.12
40.76185,-74.21192,14,2.522
40.74664000000001,-74.22707000000001,23,4.268
40.74852000000001,-74.22596,22,4.098
40.7638,-74.22306,24,4.432
40.78154000000001,-74.2089,4,1.074
40.73772,-74.23199000000001,26,4.695
40.74131000000001,-74.17207,33,4.129
40.73883,-74.20911000000001,16,2.099
40.71704,-74.03417,35,4.465
40.73061000000001,-74.18239000000001,25,3.311
40.74747,-74.19926000000001,14,1.834
40.75077,-74.19374,28,3.611
40.74137,-74.18737,11,1.272
40.74644000000001,-74.17443,31,3.899
40.76442,-74.1945,6,0.564
40.69486000000001,-74.17799000000001,36,4.717
40.73009,-74.19021000000001,24,3.208
40.73129,-74.18537,26,3.448
40.74282,-74.20046,13,1.65
40.74282,-74.20046,13,1.65
40.20544,-74.75826,37,5.035
40.71595000000001,-74.12866000000001,29,3.658
40.72932,-74.19252,17,2.348
40.74747,-74.19926000000001,9,1.438
40.71704,-74.03417,30,4.07
40.70079,-74.13294,7,0.662
40.73129,-74.18537,26,3.448
40.73883,-74.20911000000001,11,1.704
40.74501,-74.18923000000001,9,1.731
40.76439000000001,-74.19430000000001,28,4.698
40.73009,-74.19021000000001,19,2.812
40.74744,-74.17619,1,0.0
40.74203000000001,-74.17162,29,3.901
40.74801,-74.17876000000001,32,5.255
40.74702000000001,-74.19734000000001,20,3.397
40.74501,-74.18923000000001,9,1.731
40.74697,-74.19749,21,3.574
40.73365,-74.21187,16,2.647
40.73284,-74.20831000000001,14,2.396
40.76439000000001,-74.19430000000001,28,4.698
40.78299000000001,-74.16613000000001,4,1.067
40.21866,-74.75487000000001,3,0.728
40.74116,-74.18539000000001,2,0.412
40.73003000000001,-74.21279000000001,17,2.864
40.8736,-74.65477,58,10.481
40.66799,-74.26538000000001,74,13.439
40.78609,-74.20399,2,0.716
40.74852000000001,-74.22596,22,4.098
40.69856,-74.26736000000001,53,8.836
40.78627,-74.19382,1,0.0
40.72466,-74.24169,37,6.53
40.75228000000001,-74.21567,18,3.444
40.77279,-74.21140000000001,6,1.343
40.72487,-74.23711,32,5.65
40.76942,-74.21498000000001,8,1.76
40.72515000000001,-74.23373000000001,36,6.366
40.68755,-74.24287000000001,60,10.117
40.71153,-74.26286,64,10.82
40.75294,-74.22338,20,3.7
40.71944000000001,-74.24461000000001,40,7.099
40.72389,-74.23811,33,5.926
40.64795,-74.36389000000001,50,8.576
40.75073,-74.2166,17,3.31
40.70248,-74.28961000000001,60,10.813
40.66313,-74.27826,72,13.159
40.62715,-74.24446,77,13.953
40.76023,-74.20972,15,2.625
40.72062,-74.24278000000001,39,6.834
40.71077,-74.26131000000001,65,11.12
40.7769,-74.20238,11,2.215
40.72534,-74.22556,34,6.061
40.76552,-74.22134000000001,25,4.575
40.71356,-74.25506,45,7.746
40.74664000000001,-74.22707000000001,23,4.268
40.69788,-74.25482000000001,50,8.459
40.76942,-74.21498000000001,8,1.76
40.75073,-74.2166,17,3.31
40.72466,-74.24169,37,6.53
40.68072,-74.23322,56,9.262
40.7007,-74.28526000000001,59,10.614
40.62485,-74.24092,76,13.825
40.74664000000001,-74.22707000000001,23,4.268
40.65005,-74.34736000000001,51,8.643
40.63065,-74.25208,80,14.341
40.68755,-74.24287000000001,60,10.117
40.74852000000001,-74.22596,22,4.098
40.71753,-74.23627,46,7.932
40.77279,-74.21140000000001,6,1.343
40.72487,-74.23711,32,5.65
40.6885,-74.24498000000001,61,10.319
40.76185,-74.21192,14,2.522
40.64801000000001,-74.36426,55,9.329
40.63197,-74.25497,81,14.511
40.76439000000001,-74.21522,12,2.326
40.7638,-74.22306,24,4.432
40.65162,-74.33794,53,8.925
40.63065,-74.25208,80,14.341
40.7769,-74.20238,11,2.215
40.72902000000001,-74.16564000000001,30,5.305
40.71818,-74.23572,47,8.059
40.73772,-74.23199000000001,26,4.695
40.71413,-74.27299000000001,49,8.396
40.72937,-74.19228000000001,18,2.532
40.75377,-74.23394,3,0.19
40.71704,-74.03417,35,4.465
40.71371000000001,-74.12999,30,3.762
40.73087,-74.19923,21,2.882
40.73061000000001,-74.18239000000001,25,3.311
40.81594,-74.44316,9,0.944
40.71256,-74.17063,2,0.107
40.76442,-74.1945,6,0.564
40.73195,-74.18945000000001,23,3.111
40.73407,-74.18858,22,3.009
40.70079,-74.13294,7,0.662
40.75377,-74.23394,3,0.19
40.73883,-74.20911000000001,16,2.099
40.74203000000001,-74.17162,34,4.296
40.72932,-74.19252,17,2.348
40.73817,-74.17381,32,4.004
40.73061000000001,-74.18239000000001,25,3.311
40.73883,-74.20911000000001,16,2.099
40.70079,-74.13294,7,0.662
40.75077,-74.19374,28,3.611
40.74137,-74.18737,11,1.272
40.7317,-74.18716,22,3.15
40.73087,-74.19923,16,2.486
40.74057000000001,-74.20258000000001,10,1.587
40.71704,-74.03417,30,4.07
40.73407,-74.18858,17,2.614
40.74282,-74.18659000000001,10,1.829
40.75361,-74.23384,31,5.068
40.70206,-74.13588,27,4.592
40.73244,-74.20649,13,2.267
40.73284,-74.20831000000001,14,2.396
40.77679000000001,-74.19811,33,5.322
40.74257,-74.19958000000001,18,3.159
40.71664000000001,-74.03534,1,0.0
40.74257,-74.19958000000001,18,3.159
40.78299000000001,-74.16613000000001,4,1.067
40.70206,-74.13588,27,4.592
40.78299000000001,-74.16613000000001,4,1.067
40.71595000000001,-74.12866000000001,29,3.658
40.74265,-74.19147000000001,8,0.76
40.7317,-74.18716,27,3.545
40.74747,-74.19926000000001,14,1.834
40.74131000000001,-74.17207,33,4.129
40.74644000000001,-74.17443,31,3.899
40.73087,-74.19923,21,2.882
40.73061000000001,-74.18239000000001,25,3.311
40.72988,-74.19463,19,2.654
40.75377,-74.23394,3,0.19
40.70079,-74.13294,7,0.662
40.71371000000001,-74.12999,30,3.762
40.74057000000001,-74.20258000000001,15,1.982
40.71704,-74.03417,35,4.465
40.73817,-74.17381,32,4.004
40.73027,-74.19641,20,2.719
40.75377,-74.23394,3,0.19
40.73061000000001,-74.18239000000001,25,3.311
40.81594,-74.44316,4,0.548
40.74265,-74.19147000000001,3,0.365
40.71371000000001,-74.12999,25,3.366
40.74747,-74.19926000000001,9,1.438
40.71704,-74.03417,30,4.07
40.74041,-74.20073000000001,24,4.082
40.74762,-74.19264000000001,8,1.568
40.73245,-74.18130000000001,6,1.317
40.70206,-74.13588,27,4.592
40.73323000000001,-74.21008,15,2.493
40.72300000000001,-74.19315,11,1.959
40.70206,-74.13588,27,4.592
40.7338,-74.24614000000001,12,2.093
40.75459,-74.19916,30,4.937
40.73003000000001,-74.21279000000001,17,2.864
40.73323000000001,-74.21008,15,2.493
40.74041,-74.20073000000001,24,4.082
40.74762,-74.19264000000001,8,1.568
40.73537,-74.21129,9,1.411
40.73537,-74.21129,9,1.411
40.76840000000001,-74.18424,28,4.665
40.76840000000001,-74.18424,28,4.665
40.72581,-74.15907,3,0.503
40.59934000000001,-74.27139000000001,22,3.728
40.86237000000001,-74.12762000000001,42,8.728
40.81626000000001,-74.18508,59,13.353
40.7209,-74.21716,6,1.053
40.75999,-74.18916,33,5.441
40.87085,-74.09537,28,6.459
40.91489000000001,-74.08218000000001,4,0.757
40.81167000000001,-74.19017000000001,69,15.316
40.77039000000001,-74.19049000000001,56,12.088
40.90751,-74.07532,7,1.526
40.86651000000001,-74.10503,30,7.049
40.86348,-74.17339000000001,51,10.938
40.91225,-74.07784000000001,6,1.048
40.8661,-74.10662,31,7.137
40.81482,-74.18686000000001,60,13.496
40.88485,-74.08206000000001,14,3.173
40.79616,-74.19744,68,14.998
40.87502000000001,-74.06597000000001,19,4.278
40.88721,-74.08131,13,2.994
40.80598000000001,-74.19318000000001,65,14.626
40.88319000000001,-74.07926,15,3.359
40.93308,-74.14451000000001,38,8.007
40.86348,-74.17339000000001,51,10.938
40.8149,-74.18659000000001,70,15.586
40.86651000000001,-74.10503,30,7.049
40.87085,-74.09537,28,6.459
40.87316000000001,-74.06753,20,4.43
40.90625,-74.07657,8,1.635
40.88485,-74.08206000000001,14,3.173
40.91309,-74.07923000000001,5,0.955
40.91553,-74.15489000000001,34,7.419
40.88721,-74.08131,13,2.994
40.91821,-74.08487000000001,3,0.482
40.87662,-74.08676000000001,26,5.816
40.90751,-74.07532,7,1.526
40.93339,-74.14634000000001,37,7.775
40.87226,-74.09238,27,6.275
40.92918,-74.16177,77,16.207
40.86413,-74.10600000000001,30,7.24
40.8946,-74.17402000000001,53,11.971
40.87384,-74.12127000000001,46,10.396
40.9114,-74.14204000000001,73,15.358
40.89082000000001,-74.09889000000001,20,4.76
40.86356000000001,-74.11097000000001,38,9.213
40.7544,-74.19894000000001,4,0.355
40.7317,-74.18716,27,3.545
40.73027,-74.19641,20,2.719
40.75377,-74.23394,3,0.19
40.20544,-74.75826,37,5.035
40.81594,-74.44316,9,0.944
40.74644000000001,-74.17443,31,3.899
40.72932,-74.19252,17,2.348
40.72988,-74.19463,14,2.259
40.20544,-74.75826,32,4.639
40.74257,-74.19958000000001,18,3.159
40.74282,-74.20046,8,1.255
40.71371000000001,-74.12999,25,3.366
40.70206,-74.13588,27,4.592
40.74702000000001,-74.19734000000001,20,3.397
40.78299000000001,-74.16613000000001,4,1.067
40.74281000000001,-74.19955,23,3.904
40.73284,-74.20831000000001,14,2.396
40.74801,-74.17876000000001,32,5.255
40.78201000000001,-74.16288,5,1.227
40.78201000000001,-74.16288,5,1.227
40.74041,-74.20073000000001,24,4.082
40.71045,-74.22362000000001,25,4.319
40.75459,-74.19916,30,4.937
40.73284,-74.20831000000001,14,2.396
40.7374,-74.20966,19,3.217
40.71997,-74.2179,7,1.154
40.72316,-74.21515000000001,4,0.794
40.7177,-74.22005,8,1.268
40.7667,-74.18530000000001,30,5.002
40.87220000000001,-74.15238000000001,48,10.21
40.80598000000001,-74.19318000000001,65,14.626
40.87316000000001,-74.06753,20,4.43
40.73771,-74.2104,10,1.663
40.86532,-74.10958000000001,33,7.3
40.88721,-74.08131,13,2.994
40.91309,-74.07923000000001,5,0.955
40.78267,-74.19925,63,14.106
40.87614000000001,-74.08249,24,5.536
40.9339,-74.14917000000001,36,7.665
40.81884,-74.18201,58,13.153
40.90017,-74.07857,10,2.08
40.85671000000001,-74.12359000000001,43,8.873
40.8043,-74.19451000000001,66,14.753
40.87614000000001,-74.08249,24,5.536
40.91225,-74.07784000000001,6,1.048
40.87085,-74.09537,28,6.459
40.87745,-74.06962,18,4.0
40.79616,-74.19744,68,14.998
40.87317,-74.07748000000001,23,5.203
40.9066,-74.15702,45,9.484
40.83422,-74.17756,54,11.575
40.91489000000001,-74.08218000000001,4,0.757
40.9339,-74.14917000000001,36,7.665
40.91553,-74.15489000000001,34,7.419
40.87717000000001,-74.08426,25,5.653
40.87984,-74.07364000000001,17,3.733
40.87163,-74.0749,22,5.031
40.88485,-74.08206000000001,14,3.173
40.93308,-74.14451000000001,38,8.007
40.87502000000001,-74.06597000000001,19,4.278
40.9034,-74.07820000000001,9,1.856
40.86572,-74.10821,32,7.224
40.91489000000001,-74.08218000000001,4,0.757
40.9339,-74.14917000000001,36,7.665
40.88582,-74.09503000000001,22,5.233
40.86387000000001,-74.11082,39,9.362
40.87915,-74.13489000000001,59,13.239
40.92073000000001,-74.0912,3,1.193
40.92102000000001,-74.07989,1,0.0
40.87716,-74.09547,25,6.083
40.2192,-74.75422,43,10.023
40.93379,-74.14894000000001,70,14.78
40.89082000000001,-74.09889000000001,20,4.76
40.90967000000001,-74.14143,74,15.534
40.89532000000001,-74.08098000000001,13,3.303
40.85700000000001,-74.10638,33,7.756
40.89713,-74.09749000000001,17,4.176
39.35304,-74.44593,36,8.754
40.87915,-74.13489000000001,59,13.239
40.89567,-74.16049000000001,67,14.271
40.70206,-74.13588,27,4.592
40.73365,-74.21187,16,2.647
40.74501,-74.18923000000001,9,1.731
40.73245,-74.18130000000001,6,1.317
40.75116000000001,-74.17694,7,1.397
40.74762,-74.19264000000001,8,1.568
40.76439000000001,-74.19430000000001,28,4.698
40.76439000000001,-74.19430000000001,28,4.698
40.74801,-74.17876000000001,32,5.255
40.73003000000001,-74.21279000000001,17,2.864
40.74281000000001,-74.19955,20,3.417
40.73913,-74.20984,11,1.763
40.72199000000001,-74.21608,5,0.982
40.75967,-74.18916,24,4.059
40.73913,-74.20984,11,1.763
40.7209,-74.21716,6,1.053
40.87278000000001,-74.15182,49,10.342
40.8043,-74.19451000000001,66,14.753
40.87163,-74.0749,22,5.031
40.73913,-74.20984,11,1.763
40.91553,-74.15489000000001,34,7.419
40.88319000000001,-74.07926,15,3.359
40.90751,-74.07532,7,1.526
40.80745,-74.19251000000001,64,14.412
40.87717000000001,-74.08426,25,5.653
40.93308,-74.14451000000001,38,8.007
40.81482,-74.18686000000001,60,13.496
40.89553,-74.07865000000001,11,2.4
40.9066,-74.15702,45,9.484
40.80006,-74.19688000000001,67,14.862
40.87662,-74.08676000000001,26,5.816
40.90751,-74.07532,7,1.526
40.86743000000001,-74.10267,29,6.908
40.87316000000001,-74.06753,20,4.43
40.92102000000001,-74.07989,1,0.0
40.87614000000001,-74.08249,24,5.536
40.87113,-74.15350000000001,47,9.885
40.77039000000001,-74.19049000000001,56,12.088
40.91309,-74.07923000000001,5,0.955
40.93339,-74.14634000000001,37,7.775
40.9339,-74.14917000000001,36,7.665
40.87226,-74.09238,27,6.275
40.87745,-74.06962,18,4.0
40.92102000000001,-74.07989,1,0.0
40.88133000000001,-74.07616,16,3.566
40.92102000000001,-74.07989,1,0.0
40.86958000000001,-74.07138,21,4.799
40.90017,-74.07857,10,2.08
40.86532,-74.10958000000001,33,7.3
40.91309,-74.07923000000001,5,0.955
40.93339,-74.14634000000001,37,7.775
40.88463,-74.09251,23,5.542
40.8626,-74.11211,40,9.498
40.88104000000001,-74.13470000000001,60,13.363
40.91669,-74.09280000000001,5,1.486
40.28764,-74.79244,2,0.215
40.87449,-74.09748,26,6.296
40.93465,-74.15293000000001,44,10.154
40.9305,-74.15012,71,14.912
40.88731000000001,-74.09743,21,5.015
40.55153000000001,-74.42149,50,11.376
40.89564,-74.08346,14,3.434
40.8549,-74.10904000000001,34,7.961
40.89210000000001,-74.09932,19,4.669
40.84979000000001,-74.13336000000001,37,9.019
40.87605000000001,-74.13377000000001,62,13.705
40.89416000000001,-74.15908,72,15.164
40.89683,-74.09474,16,4.031
40.91062,-74.09320000000001,7,1.92
40.86387000000001,-74.11082,39,9.362
40.05821,-74.54993,76,15.931
40.89418000000001,-74.15895,78,16.401
40.88048000000001,-74.09386,24,5.837
40.85081,-74.14303000000001,45,10.298
40.87802000000001,-74.13466000000001,61,13.553
40.91376,-74.14554000000001,4,0.329
40.89418000000001,-74.15895,78,16.401
40.87074,-74.10069,28,6.605
40.75999,-74.18916,33,5.441
40.74281000000001,-74.19955,20,3.417
40.87317,-74.07748000000001,23,5.203
40.81482,-74.18686000000001,60,13.496
40.88485,-74.08206000000001,14,3.173
40.76443,-74.18652,31,5.172
40.74630000000001,-74.22739,15,2.44
40.74630000000001,-74.22739,15,2.44
40.9034,-74.07820000000001,9,1.856
40.83489,-74.17291,55,11.863
40.93308,-74.14451000000001,38,8.007
40.86532,-74.10958000000001,33,7.3
40.81626000000001,-74.18508,59,13.353
40.88721,-74.08131,13,2.994
40.86548000000001,-74.17185,50,10.841
40.89553,-74.07865000000001,11,2.4
40.80598000000001,-74.19318000000001,65,14.626
40.87984,-74.07364000000001,17,3.733
40.86237000000001,-74.12762000000001,42,8.728
40.90017,-74.07857,10,2.08
40.86743000000001,-74.10267,29,6.908
40.87220000000001,-74.15238000000001,48,10.21
40.93309,-74.14418,39,8.229
40.91489000000001,-74.08218000000001,4,0.757
40.87085,-74.09537,28,6.459
40.93309,-74.14418,39,8.229
40.87717000000001,-74.08426,25,5.653
40.9034,-74.07820000000001,9,1.856
40.86958000000001,-74.07138,21,4.799
40.90625,-74.07657,8,1.635
40.91553,-74.15489000000001,34,7.419
40.86651000000001,-74.10503,30,7.049
40.87085,-74.09537,28,6.459
40.81626000000001,-74.18508,59,13.353
40.87220000000001,-74.15238000000001,48,10.21
40.8149,-74.18659000000001,70,15.586
40.87085,-74.09537,28,6.459
40.90691,-74.09041,9,2.216
40.85831,-74.10578000000001,32,7.658
40.22528000000001,-74.76023,49,11.047
40.87802000000001,-74.13466000000001,61,13.553
40.28764,-74.79244,2,0.215
40.71587,-74.06654,18,4.393
40.87384,-74.12127000000001,46,10.396
40.91062,-74.09320000000001,7,1.92
40.90807,-74.09162,8,2.114
40.87074,-74.10069,28,6.605
40.55153000000001,-74.42149,50,11.376
40.71587,-74.06654,18,4.393
40.85081,-74.14303000000001,45,10.298
40.93204,-74.14949,69,14.618
40.91669,-74.09280000000001,5,1.486
40.88048000000001,-74.09386,24,5.837
40.87384,-74.12127000000001,46,10.396
40.90020000000001,-74.16476,64,13.88
40.9114,-74.14204000000001,73,15.358
40.89564,-74.08346,14,3.434
40.75999,-74.18916,33,5.441
40.74281000000001,-74.19955,20,3.417
40.74642,-74.22894000000001,14,2.338
40.92102000000001,-74.07989,1,0.0
40.74041,-74.20073000000001,21,3.595
40.74611,-74.23212000000001,13,2.17
40.73913,-74.20984,11,1.763
40.9034,-74.07820000000001,9,1.856
40.91553,-74.15489000000001,34,7.419
40.76184000000001,-74.18786,25,4.254
40.86367000000001,-74.12885,41,8.639
40.87163,-74.0749,22,5.031
40.88133000000001,-74.07616,16,3.566
40.9034,-74.07820000000001,9,1.856
40.85671000000001,-74.12359000000001,43,8.873
40.8149,-74.18659000000001,70,15.586
40.92102000000001,-74.07989,1,0.0
40.87502000000001,-74.06597000000001,19,4.278
40.87278000000001,-74.15182,49,10.342
40.88957000000001,-74.08047,12,2.826
40.90900000000001,-74.16472,35,7.529
40.87317,-74.07748000000001,23,5.203
40.90751,-74.07532,7,1.526
40.87085,-74.09537,28,6.459
40.9034,-74.07820000000001,9,1.856
40.91553,-74.15489000000001,34,7.419
40.78267,-74.19925,63,14.106
40.86958000000001,-74.07138,21,4.799
40.87984,-74.07364000000001,17,3.733
40.89553,-74.07865000000001,11,2.4
40.93308,-74.14451000000001,38,8.007
40.28764,-74.79244,2,0.215
40.86651000000001,-74.10503,30,7.049
40.88957000000001,-74.08047,12,2.826
40.93309,-74.14418,39,8.229
